Date,open,high,low,close,volume,logret_1d,logret_3d,logret_5d,realized_vol_10,bb_pos,rsi_14,macd,macd_sig,macd_diff,log_vol,vol_z_20,sma_diff,target,target_z
2020-06-12,83.67794801,84.42558945,81.12915928,82.24091339,200146000,0.00859653,-0.01520259,0.02178210,0.02309824,0.62591346,65.47483643,2.77250190,2.60343349,0.16906841,19.11455766,2.39044785,0.02577599,1,1
2020-06-15,80.89370060,83.91097924,80.73106034,83.25800323,138808800,0.01229135,-0.02831340,0.02817812,0.02310018,0.73327176,69.78599051,2.77765696,2.63827818,0.13937878,18.74860800,0.82266275,0.02670923,1,1
2020-06-16,85.31403221,85.73640799,83.67795483,85.46453094,165428800,0.02615719,0.04704507,0.02324595,0.02390956,0.96382534,72.93100457,2.92606091,2.69583473,0.23022619,18.92405145,1.51360065,0.02966026,0,0
2020-06-17,86.20974890,86.27043435,85.22421778,85.34558868,114406400,-0.00139268,0.03705585,-0.00354890,0.02410459,0.83190100,72.39988378,2.99949813,2.75656741,0.24293072,18.55526758,-0.21339146,0.03168237,0,0
2020-06-18,85.30189086,85.79708617,84.77028576,85.37957001,96820400,0.00039808,0.02516259,0.04605047,0.02358155,0.74049576,72.75419080,3.02556285,2.81036650,0.21519636,18.38836827,-0.97237813,0.03549444,0,0
2020-06-19,86.08594778,86.55200784,83.78232326,84.89165497,264476000,-0.00573105,-0.00672565,0.03172289,0.02291332,0.60108298,69.26049673,2.97258259,2.84280971,0.12977287,19.39326107,2.87181123,0.03585490,1,1
2020-06-22,85.28488683,87.25594868,85.23876530,87.11273193,135445200,0.02582725,0.02049429,0.04525879,0.02381515,0.82255177,72.20343858,3.07437817,2.88912341,0.18525477,18.72407769,0.03325322,0.03725734,1,1
2020-06-23,88.35800867,90.39218599,87.93806272,88.97214508,212155600,0.02112029,0.04121650,0.04022190,0.02290185,0.94433439,74.10638062,3.26742616,2.96478396,0.30264220,19.17283053,1.89430373,0.03628421,0,0
2020-06-24,88.60072547,89.52071864,87.02775650,87.40158081,192623200,-0.01780997,0.02913757,0.02380461,0.02298349,0.66106778,71.06957175,3.25615177,3.02305752,0.23309425,19.07624651,1.08981588,0.03201406,1,1
2020-06-25,87.55695031,88.60073685,86.79716746,88.56189728,137522400,0.01318834,0.01649866,0.03659487,0.01439651,0.73819675,69.57482767,3.30277228,3.07900047,0.22377181,18.73929737,-0.01522258,0.03344544,0,0
